Polymer,RDF
"[(1, 'E1'), (2, 'S15'), (3, 'S18'), (4, 'S11'), (5, 'S20'), (6, 'S20'), (7, 'S19'), (8, 'E3'), (9, 'S6'), (10, 'S14'), (11, 'E0'), (12, 'S20'), (13, 'S20'), (14, 'E15'), (15, 'E11'), (16, 'S20'), (17, 'S3')]",1.627602832432963
"[(1, 'S19'), (2, 'S20'), (3, 'S8'), (4, 'S14'), (5, 'S20'), (6, 'S9'), (7, 'S19'), (8, 'S20'), (9, 'S10'), (10, 'S1'), (11, 'E11'), (12, 'S20'), (13, 'S7'), (14, 'S7'), (15, 'E20'), (16, 'S20'), (17, 'S17')]",1.6408417081828404
"[(1, 'S13'), (2, 'E4'), (3, 'E14'), (4, 'S20'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S5'), (9, 'S13'), (10, 'S20'), (11, 'S7'), (12, 'S10'), (13, 'E1'), (14, 'S9'), (15, 'E5'), (16, 'S9'), (17, 'S12')]",1.2221465677922083
"[(1, 'S13'), (2, 'S20'), (3, 'S14'), (4, 'E14'), (5, 'S16'), (6, 'E8'), (7, 'S1'), (8, 'S8'), (9, 'E5'), (10, 'S20'), (11, 'S20'), (12, 'S9'), (13, 'S20'), (14, 'S13'), (15, 'S9'), (16, 'S20'), (17, 'E12')]",1.7658289298480745
"[(1, 'S12'), (2, 'S1'), (3, 'S20'), (4, 'S11'), (5, 'S13'), (6, 'S4'), (7, 'E4'), (8, 'S20'), (9, 'S5'), (10, 'S17'), (11, 'S19'), (12, 'S0'), (13, 'S14'), (14, 'S6'), (15, 'S1'), (16, 'S20'), (17, 'S5')]",0.8753380136329127
"[(1, 'S11'), (2, 'S7'), (3, 'E15'), (4, 'S16'), (5, 'S20'), (6, 'S12'), (7, 'E7'), (8, 'S13'), (9, 'S17'), (10, 'E6'), (11, 'S17'), (12, 'S19'), (13, 'S14'), (14, 'S8'), (15, 'S14'), (16, 'S20'), (17, 'E7')]",1.4432217038811856
"[(1, 'S20'), (2, 'E1'), (3, 'S16'), (4, 'S20'), (5, 'S18'), (6, 'S10'), (7, 'S6'), (8, 'S14'), (9, 'E11'), (10, 'E11'), (11, 'S17'), (12, 'E14'), (13, 'S3'), (14, 'E4'), (15, 'S5'), (16, 'S20'), (17, 'S20')]",1.9091119106658248
"[(1, 'S20'), (2, 'S20'), (3, 'S6'), (4, 'S20'), (5, 'S20'), (6, 'S20'), (7, 'E13'), (8, 'S20'), (9, 'S6'), (10, 'E1'), (11, 'S20'), (12, 'E18'), (13, 'E0'), (14, 'E3'), (15, 'S16'), (16, 'S20'), (17, 'S12')]",1.6293993170615728
"[(1, 'S20'), (2, 'E2'), (3, 'S20'), (4, 'S14'), (5, 'S20'), (6, 'S3'), (7, 'E1'), (8, 'S19'), (9, 'E3'), (10, 'S20'), (11, 'S4'), (12, 'S20'), (13, 'S15'), (14, 'E2'), (15, 'S10'), (16, 'S20'), (17, 'S1')]",0.11040094909745335
"[(1, 'E2'), (2, 'S9'), (3, 'E5'), (4, 'S1'), (5, 'S20'), (6, 'S12'), (7, 'E8'), (8, 'S5'), (9, 'S20'), (10, 'S1'), (11, 'E8'), (12, 'S20'), (13, 'S20'), (14, 'S7'), (15, 'E15'), (16, 'S20'), (17, 'S14')]",1.6990747152915038
"[(1, 'S18'), (2, 'E8'), (3, 'S2'), (4, 'S4'), (5, 'S16'), (6, 'S17'), (7, 'S1'), (8, 'S17'), (9, 'S15'), (10, 'S5'), (11, 'S20'), (12, 'S8'), (13, 'S4'), (14, 'S5'), (15, 'E6'), (16, 'S20'), (17, 'E3')]",1.008392017215229
"[(1, 'S11'), (2, 'S17'), (3, 'S6'), (4, 'S2'), (5, 'S20'), (6, 'S7'), (7, 'E0'), (8, 'S16'), (9, 'E1'), (10, 'S15'), (11, 'S10'), (12, 'S20'), (13, 'S2'), (14, 'S2'), (15, 'E14'), (16, 'S20'), (17, 'S3')]",1.4092739387818227
"[(1, 'E4'), (2, 'S7'), (3, 'S16'), (4, 'S9'), (5, 'S20'), (6, 'S20'), (7, 'E1'), (8, 'S18'), (9, 'E1'), (10, 'S16'), (11, 'S14'), (12, 'S20'), (13, 'S20'), (14, 'S5'), (15, 'E8'), (16, 'S20'), (17, 'S12')]",0.558391401376582
"[(1, 'S12'), (2, 'S8'), (3, 'S15'), (4, 'S20'), (5, 'S20'), (6, 'S17'), (7, 'E5'), (8, 'S20'), (9, 'S4'), (10, 'S9'), (11, 'S20'), (12, 'S13'), (13, 'S19'), (14, 'S0'), (15, 'S8'), (16, 'S20'), (17, 'E20')]",1.554747146834739
"[(1, 'S4'), (2, 'S14'), (3, 'S8'), (4, 'S20'), (5, 'S15'), (6, 'S3'), (7, 'E11'), (8, 'S20'), (9, 'S8'), (10, 'S20'), (11, 'S19'), (12, 'S20'), (13, 'S18'), (14, 'S4'), (15, 'S0'), (16, 'S20'), (17, 'S19')]",1.1360501143352053
"[(1, 'S17'), (2, 'S20'), (3, 'S20'), (4, 'S16'), (5, 'S20'), (6, 'S17'), (7, 'S1'), (8, 'S10'), (9, 'E9'), (10, 'S15'), (11, 'S20'), (12, 'S20'), (13, 'S19'), (14, 'S11'), (15, 'E7'), (16, 'S17'), (17, 'E5')]",0.9267529842053932
"[(1, 'S20'), (2, 'S7'), (3, 'S6'), (4, 'S4'), (5, 'S20'), (6, 'S3'), (7, 'S3'), (8, 'S20'), (9, 'S1'), (10, 'S15'), (11, 'S17'), (12, 'S20'), (13, 'S20'), (14, 'E9'), (15, 'E1'), (16, 'S20'), (17, 'E12')]",1.5497846788576943
"[(1, 'S8'), (2, 'S13'), (3, 'S1'), (4, 'S19'), (5, 'S20'), (6, 'S0'), (7, 'E5'), (8, 'S20'), (9, 'E11'), (10, 'S7'), (11, 'E6'), (12, 'S20'), (13, 'S20'), (14, 'S12'), (15, 'E3'), (16, 'S20'), (17, 'S13')]",1.3063642379693192
"[(1, 'S20'), (2, 'E0'), (3, 'S19'), (4, 'S20'), (5, 'S20'), (6, 'S7'), (7, 'S9'), (8, 'S20'), (9, 'S12'), (10, 'S12'), (11, 'S12'), (12, 'S20'), (13, 'S7'), (14, 'S12'), (15, 'S14'), (16, 'S20'), (17, 'S0')]",0.5060708707181902
"[(1, 'S14'), (2, 'E1'), (3, 'S4'), (4, 'S20'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'E2'), (10, 'S12'), (11, 'S2'), (12, 'S20'), (13, 'S19'), (14, 'S2'), (15, 'S18'), (16, 'S20'), (17, 'S20')]",0.18346209831614146
"[(1, 'S19'), (2, 'E13'), (3, 'S20'), (4, 'S6'), (5, 'S20'), (6, 'S11'), (7, 'S2'), (8, 'S20'), (9, 'S1'), (10, 'S3'), (11, 'S20'), (12, 'S8'), (13, 'S10'), (14, 'S2'), (15, 'E13'), (16, 'S17'), (17, 'E1')]",1.639744948066646
"[(1, 'S20'), (2, 'E3'), (3, 'S20'), (4, 'S20'), (5, 'E3'), (6, 'S11'), (7, 'E13'), (8, 'S20'), (9, 'S19'), (10, 'S6'), (11, 'S14'), (12, 'S17'), (13, 'S16'), (14, 'S2'), (15, 'S13'), (16, 'S18'), (17, 'E2')]",0.9068622298074445
"[(1, 'S20'), (2, 'S7'), (3, 'S20'), (4, 'S19'), (5, 'S20'), (6, 'S20'), (7, 'E6'), (8, 'S20'), (9, 'E4'), (10, 'S20'), (11, 'S18'), (12, 'S18'), (13, 'S20'), (14, 'E5'), (15, 'E13'), (16, 'S20'), (17, 'S7')]",1.1634275393598443
